Fam PID1 PID2 TheoKinship
CR201 10173 5289 0.0078125
CR201 4381 5289 0.00097655
CR201 2257 5289 0.0004883
CR201 1882 5289 0.0004883
CR201 7919 5289 0.00097655
CR201 9592 5289 0.00097655
CR201 5021 5289 0.00146485
CR201 5291 5289 0.25
CR201 1887 5289 0.0004883
CR201 8099 5289 0.00097655
CR201 1207 5289 0.00097655
CR201 5257 5289 0.00390625
CR201 10148 5289 0.00097655
CR201 4373 5289 0.00097655
CR201 7368 5289 0.0019531
CR201 7366 5289 0.0019531
CR201 5262 5289 0.00390625
CR201 10206 5289 0.0004883
CR201 8095 5289 0.00097655
CR201 7374 5289 0.0019531
CR201 10032 5289 0.00024415
CR201 4599 5289 0.0175781
CR201 104 5289 0.0004883
CR201 5023 5289 0.00146485
CR201 5024 5289 0.00146485
CR201 8864 5289 0.0004883
CR201 3237 5289 0.00097655
CR201 7704 5289 0.0004883
CR201 2853 5289 0.00097655
CR201 5292 5289 0.25
CR201 2255 5289 0.0004883
CR201 7373 5289 0.0019531
CR201 2259 5289 0.0004883
CR201 7375 5289 0.0019531
CR201 9595 5291 0.00097655
CR201 2260 5291 0.0004883
CR201 6064 5291 0.00878905
CR201 3305 5291 0.00097655
CR201 10031 5291 0.00024415
CR201 1201 5291 0.00097655
CR201 10046 5291 0.00024415
CR201 10201 5291 0.00097655
CR201 8096 5291 0.00097655
CR201 9596 5291 0.00097655
CR201 4372 5291 0.00097655
CR201 7922 5291 0.00097655
CR201 1202 5291 0.00097655
CR201 4370 5291 0.00097655
CR201 2256 5291 0.0004883
CR201 7300 5291 0.00097655
CR201 10204 5291 0.0004883
CR201 6793 5291 0.0004883
CR201 7371 5291 0.0019531
CR201 3233 5291 0.00097655
CR201 4598 5291 0.0175781
CR201 5019 5291 0.00146485
CR201 5063 5291 0.015625
CR201 5712 5291 0.00927735
CR201 2895 5291 0.00097655
CR201 5711 5291 0.00927735
CR201 5023 5291 0.00146485
CR201 79 5291 0.0004883
CR201 10212 5291 0.015625
CR201 3815 5291 0.0175781
CR201 1207 5291 0.00097655
CR201 7701 5291 0.0004883
CR201 7366 5291 0.0019531
CR201 1878 5291 0.0004883
CR201 5020 5291 0.00146485
CR201 10038 5291 0.00024415
CR201 8229 5291 0.00097655
CR201 6063 5291 0.00878905
CR201 70 5291 0.00097655
CR201 2258 5291 0.0004883
CR201 7369 5291 0.0019531
CR201 4374 5291 0.00097655
CR201 4371 5291 0.00097655
CR201 4369 5291 0.00097655
CR201 8846 5291 0.00390625
CR201 7298 5291 0.00097655
CR201 2187 5291 0.0185547
CR201 8099 5291 0.00097655
CR201 10205 5291 0.015625
CR201 10148 5291 0.00097655
CR201 7924 5291 0.00097655
CR201 2257 5291 0.0004883
CR201 10040 5291 0.00024415
CR201 3235 5291 0.00097655
CR201 6794 5291 0.0004883
CR201 6790 5291 0.0004883
CR201 5060 5291 0.015625
CR201 5056 5291 0.00097655
CR201 7917 5291 0.00097655
CR201 926 5291 0.00097655
CR201 5263 5291 0.00390625
CR201 9594 5291 0.00097655
CR201 7923 5291 0.00097655
CR201 7919 5291 0.00097655
CR201 5264 5291 0.00390625
CR201 10173 5291 0.0078125
CR201 7372 5291 0.0019531
CR201 6789 5291 0.0004883
CR201 5292 5291 0.25
CR201 2853 5291 0.00097655
CR201 7704 5291 0.0004883
CR201 5257 5291 0.00390625
CR201 2189 5291 0.00927735
CR201 8865 5291 0.0004883
CR201 7918 5291 0.00097655
CR201 5262 5291 0.00390625
CR201 5024 5291 0.00146485
CR201 9593 5291 0.00097655
CR201 6014 5291 0.00390625
CR201 8098 5291 0.00097655
CR201 7368 5291 0.0019531
CR201 9804 5291 0.00390625
CR201 3758 5291 0.00097655
CR201 4599 5291 0.0175781
CR201 4381 5291 0.00097655
CR201 7367 5291 0.0019531
CR201 6791 5291 0.0004883
CR201 2259 5291 0.0004883
CR201 5516 5291 0.00390625
CR201 9592 5291 0.00097655
CR201 1887 5291 0.0004883
CR201 5025 5291 0.00146485
CR201 7374 5291 0.0019531
CR201 5021 5291 0.00146485
CR201 8100 5291 0.00097655
CR201 7375 5291 0.0019531
CR201 8864 5291 0.0004883
CR201 4373 5291 0.00097655
CR201 8095 5291 0.00097655
CR201 104 5291 0.0004883
CR201 7700 5291 0.0004883
CR201 10032 5291 0.00024415
CR201 8963 5291 0.00097655
CR201 2255 5291 0.0004883
CR201 3237 5291 0.00097655
CR201 10206 5291 0.0004883
CR201 7373 5291 0.0019531
CR201 6065 5291 0.00878905
CR201 1882 5291 0.0004883
CR201 9596 5292 0.00097655
CR201 3305 5292 0.00097655
CR201 10201 5292 0.00097655
CR201 1202 5292 0.00097655
CR201 6064 5292 0.00878905
CR201 9595 5292 0.00097655
CR201 4372 5292 0.00097655
CR201 7300 5292 0.00097655
CR201 2895 5292 0.00097655
CR201 8096 5292 0.00097655
CR201 10031 5292 0.00024415
CR201 2260 5292 0.0004883
CR201 7922 5292 0.00097655
CR201 4370 5292 0.00097655
CR201 8095 5292 0.00097655
CR201 1201 5292 0.00097655
CR201 7369 5292 0.0019531
CR201 1878 5292 0.0004883
CR201 7371 5292 0.0019531
CR201 10204 5292 0.0004883
CR201 2256 5292 0.0004883
CR201 4374 5292 0.00097655
CR201 8229 5292 0.00097655
CR201 10212 5292 0.015625
CR201 5712 5292 0.00927735
CR201 6793 5292 0.0004883
CR201 7701 5292 0.0004883
CR201 8846 5292 0.00390625
CR201 7704 5292 0.0004883
CR201 2853 5292 0.00097655
CR201 4598 5292 0.0175781
CR201 10040 5292 0.00024415
CR201 5019 5292 0.00146485
CR201 10046 5292 0.00024415
CR201 5020 5292 0.00146485
CR201 10205 5292 0.015625
CR201 10038 5292 0.00024415
CR201 3233 5292 0.00097655
CR201 7923 5292 0.00097655
CR201 3235 5292 0.00097655
CR201 5024 5292 0.00146485
CR201 5263 5292 0.00390625
CR201 5063 5292 0.015625
CR201 6789 5292 0.0004883
CR201 4369 5292 0.00097655
CR201 5711 5292 0.00927735
CR201 6794 5292 0.0004883
CR201 2258 5292 0.0004883
CR201 7919 5292 0.00097655
CR201 3237 5292 0.00097655
CR201 7372 5292 0.0019531
CR201 6063 5292 0.00878905
CR201 10173 5292 0.0078125
CR201 7918 5292 0.00097655
CR201 6790 5292 0.0004883
CR201 5056 5292 0.00097655
CR201 70 5292 0.00097655
CR201 8865 5292 0.0004883
CR201 7366 5292 0.0019531
CR201 3815 5292 0.0175781
CR201 7298 5292 0.00097655
CR201 2257 5292 0.0004883
CR201 7367 5292 0.0019531
CR201 5262 5292 0.00390625
CR201 9804 5292 0.00390625
CR201 5060 5292 0.015625
CR201 6065 5292 0.00878905
CR201 4371 5292 0.00097655
CR201 1887 5292 0.0004883
CR201 9594 5292 0.00097655
CR201 5023 5292 0.00146485
CR201 7374 5292 0.0019531
CR201 8099 5292 0.00097655
CR201 7924 5292 0.00097655
CR201 2255 5292 0.0004883
CR201 9592 5292 0.00097655
CR201 5264 5292 0.00390625
CR201 7368 5292 0.0019531
CR201 6014 5292 0.00390625
CR201 7700 5292 0.0004883
CR201 5021 5292 0.00146485
CR201 2189 5292 0.00927735
CR201 6791 5292 0.0004883
CR201 5516 5292 0.00390625
CR201 2259 5292 0.0004883
CR201 7375 5292 0.0019531
CR201 2187 5292 0.0185547
CR201 5025 5292 0.00146485
CR201 4381 5292 0.00097655
CR201 7917 5292 0.00097655
CR201 8098 5292 0.00097655
CR201 10148 5292 0.00097655
CR201 79 5292 0.0004883
CR201 4373 5292 0.00097655
CR201 5257 5292 0.00390625
CR201 1207 5292 0.00097655
CR201 8864 5292 0.0004883
CR201 10032 5292 0.00024415
CR201 8963 5292 0.00097655
CR201 104 5292 0.0004883
CR201 3758 5292 0.00097655
CR201 10206 5292 0.0004883
CR201 8100 5292 0.00097655
CR201 9593 5292 0.00097655
CR201 1882 5292 0.0004883
CR201 926 5292 0.00097655
CR201 4599 5292 0.0175781
CR201 7373 5292 0.0019531
CR201 7922 2187 0.00683595
CR201 10031 2187 0.001709
CR201 3305 2187 0.00683595
CR201 6064 2187 0.03759765
CR201 9595 2187 0.00390625
CR201 7371 2187 0.0107422
CR201 2256 2187 0.00341795
CR201 5712 2187 0.25390625
CR201 1202 2187 0.0058594
CR201 7369 2187 0.0107422
CR201 10040 2187 0.001709
CR201 9596 2187 0.00390625
CR201 10046 2187 0.001709
CR201 5063 2187 0.0185547
CR201 4374 2187 0.0058594
CR201 8095 2187 0.0053711
CR201 3233 2187 0.0058594
CR201 8096 2187 0.0053711
CR201 1878 2187 0.00341795
CR201 2260 2187 0.00341795
CR201 2257 2187 0.00341795
CR201 2895 2187 0.00683595
CR201 5019 2187 0.00927735
CR201 10204 2187 0.0024414
CR201 10038 2187 0.001709
CR201 6794 2187 0.00341795
CR201 10173 2187 0.00927735
CR201 3235 2187 0.0058594
CR201 4598 2187 0.0751953
CR201 10212 2187 0.0185547
CR201 4370 2187 0.0058594
CR201 3815 2187 0.0751953
CR201 5711 2187 0.25390625
CR201 7300 2187 0.0048828
CR201 5257 2187 0.00683595
CR201 5020 2187 0.00927735
CR201 6793 2187 0.00341795
CR201 7298 2187 0.0048828
CR201 2259 2187 0.00341795
CR201 9592 2187 0.00390625
CR201 7704 2187 0.0029297
CR201 8846 2187 0.00683595
CR201 7923 2187 0.00683595
CR201 2853 2187 0.00683595
CR201 5263 2187 0.00683595
CR201 9594 2187 0.00390625
CR201 7917 2187 0.00683595
CR201 7367 2187 0.0107422
CR201 7366 2187 0.0107422
CR201 1201 2187 0.0058594
CR201 7701 2187 0.0029297
CR201 7924 2187 0.00683595
CR201 5264 2187 0.00683595
CR201 7372 2187 0.0107422
CR201 10201 2187 0.0058594
CR201 4369 2187 0.0058594
CR201 4371 2187 0.0058594
CR201 8865 2187 0.00341795
CR201 70 2187 0.0058594
CR201 6014 2187 0.00683595
CR201 3758 2187 0.0058594
CR201 79 2187 0.00341795
CR201 7919 2187 0.00683595
CR201 2255 2187 0.00341795
CR201 4372 2187 0.0058594
CR201 4373 2187 0.0058594
CR201 6065 2187 0.03759765
CR201 5056 2187 0.0058594
CR201 6790 2187 0.00341795
CR201 6789 2187 0.00341795
CR201 8099 2187 0.0053711
CR201 2189 2187 0.25390625
CR201 10032 2187 0.001709
CR201 8100 2187 0.0053711
CR201 7374 2187 0.0107422
CR201 5025 2187 0.00927735
CR201 10205 2187 0.0185547
CR201 9804 2187 0.00683595
CR201 5024 2187 0.00927735
CR201 5516 2187 0.00683595
CR201 5262 2187 0.00683595
CR201 5023 2187 0.00927735
CR201 10148 2187 0.0053711
CR201 5060 2187 0.0185547
CR201 6791 2187 0.00341795
CR201 104 2187 0.00341795
CR201 3237 2187 0.0058594
CR201 1207 2187 0.0058594
CR201 7375 2187 0.0107422
CR201 7700 2187 0.0029297
CR201 1887 2187 0.00341795
CR201 7918 2187 0.00683595
CR201 5021 2187 0.00927735
CR201 4381 2187 0.0058594
CR201 7373 2187 0.0107422
CR201 6063 2187 0.03759765
CR201 9593 2187 0.00390625
CR201 8963 2187 0.00390625
CR201 8229 2187 0.0185547
CR201 926 2187 0.00683595
CR201 8864 2187 0.00341795
CR201 7368 2187 0.0107422
CR201 10206 2187 0.0029297
CR201 2258 2187 0.00341795
CR201 8098 2187 0.0053711
CR201 1882 2187 0.00341795
CR201 4599 2187 0.0751953
CR201 10204 7366 0.00146485
CR201 5712 7366 0.0053711
CR201 5019 7366 0.01171875
CR201 2256 7366 0.0024414
CR201 8096 7366 0.0107422
CR201 7922 7366 0.0048828
CR201 4374 7366 0.00927735
CR201 9596 7366 0.0048828
CR201 9595 7366 0.0048828
CR201 6064 7366 0.0058594
CR201 5063 7366 0.0019531
CR201 10046 7366 0.0012207
CR201 10031 7366 0.0012207
CR201 1878 7366 0.0024414
CR201 6793 7366 0.0083008
CR201 3233 7366 0.00927735
CR201 7300 7366 0.0029297
CR201 1202 7366 0.00927735
CR201 7701 7366 0.00463865
CR201 7923 7366 0.0048828
CR201 7371 7366 0.2519531
CR201 4370 7366 0.00927735
CR201 2895 7366 0.0048828
CR201 7369 7366 0.2519531
CR201 4598 7366 0.01171875
CR201 7374 7366 0.2519531
CR201 6794 7366 0.0083008
CR201 4373 7366 0.00927735
CR201 5020 7366 0.01171875
CR201 3235 7366 0.00927735
CR201 1887 7366 0.0024414
CR201 9592 7366 0.0048828
CR201 5263 7366 0.0019531
CR201 4371 7366 0.00927735
CR201 3815 7366 0.01171875
CR201 5711 7366 0.0053711
CR201 10040 7366 0.0012207
CR201 8095 7366 0.0107422
CR201 7375 7366 0.2519531
CR201 7924 7366 0.0048828
CR201 8098 7366 0.0107422
CR201 5023 7366 0.01171875
CR201 3305 7366 0.01660155
CR201 8846 7366 0.0019531
CR201 6790 7366 0.0083008
CR201 7917 7366 0.0048828
CR201 10173 7366 0.00097655
CR201 9594 7366 0.0048828
CR201 10038 7366 0.0012207
CR201 5257 7366 0.0019531
CR201 5056 7366 0.00927735
CR201 8963 7366 0.0048828
CR201 1201 7366 0.00927735
CR201 2255 7366 0.0024414
CR201 10212 7366 0.0019531
CR201 7704 7366 0.00463865
CR201 4369 7366 0.00927735
CR201 10201 7366 0.00927735
CR201 8099 7366 0.0107422
CR201 6014 7366 0.0019531
CR201 2853 7366 0.0048828
CR201 5060 7366 0.0019531
CR201 7919 7366 0.0048828
CR201 1207 7366 0.00927735
CR201 2260 7366 0.0024414
CR201 4372 7366 0.00927735
CR201 9804 7366 0.0019531
CR201 2259 7366 0.0024414
CR201 6063 7366 0.0058594
CR201 5024 7366 0.01171875
CR201 7298 7366 0.0029297
CR201 7372 7366 0.2519531
CR201 8100 7366 0.0107422
CR201 2189 7366 0.0053711
CR201 6791 7366 0.0083008
CR201 3237 7366 0.00927735
CR201 8865 7366 0.0024414
CR201 7700 7366 0.00463865
CR201 9593 7366 0.0048828
CR201 6789 7366 0.0083008
CR201 5516 7366 0.0019531
CR201 104 7366 0.0024414
CR201 2257 7366 0.0024414
CR201 5025 7366 0.01171875
CR201 7368 7366 0.2519531
CR201 7367 7366 0.2519531
CR201 5021 7366 0.01171875
CR201 5264 7366 0.0019531
CR201 79 7366 0.0024414
CR201 2258 7366 0.0024414
CR201 4599 7366 0.01171875
CR201 3758 7366 0.00927735
CR201 7918 7366 0.0048828
CR201 4381 7366 0.00927735
CR201 10205 7366 0.0019531
CR201 926 7366 0.0048828
CR201 10148 7366 0.12597655
CR201 8864 7366 0.0024414
CR201 10032 7366 0.0012207
CR201 10206 7366 0.00463865
CR201 6065 7366 0.0058594
CR201 70 7366 0.00927735
CR201 5262 7366 0.0019531
CR201 8229 7366 0.0048828
CR201 1882 7366 0.0024414
CR201 7373 7366 0.2519531
CR201 5516 7367 0.0019531
CR201 8096 7367 0.0107422
CR201 10040 7367 0.0012207
CR201 3233 7367 0.00927735
CR201 7300 7367 0.0029297
CR201 7923 7367 0.0048828
CR201 7369 7367 0.2519531
CR201 1887 7367 0.0024414
CR201 8095 7367 0.0107422
CR201 10046 7367 0.0012207
CR201 7924 7367 0.0048828
CR201 6064 7367 0.0058594
CR201 9595 7367 0.0048828
CR201 5019 7367 0.01171875
CR201 6794 7367 0.0083008
CR201 6793 7367 0.0083008
CR201 5056 7367 0.00927735
CR201 5023 7367 0.01171875
CR201 4598 7367 0.01171875
CR201 2256 7367 0.0024414
CR201 4374 7367 0.00927735
CR201 5063 7367 0.0019531
CR201 10204 7367 0.00146485
CR201 5020 7367 0.01171875
CR201 3815 7367 0.01171875
CR201 10201 7367 0.00927735
CR201 2260 7367 0.0024414
CR201 10173 7367 0.00097655
CR201 2255 7367 0.0024414
CR201 7700 7367 0.00463865
CR201 7701 7367 0.00463865
CR201 2257 7367 0.0024414
CR201 7922 7367 0.0048828
CR201 1202 7367 0.00927735
CR201 9596 7367 0.0048828
CR201 5712 7367 0.0053711
CR201 4370 7367 0.00927735
CR201 5711 7367 0.0053711
CR201 8865 7367 0.0024414
CR201 4369 7367 0.00927735
CR201 8963 7367 0.0048828
CR201 1207 7367 0.00927735
CR201 2258 7367 0.0024414
CR201 10031 7367 0.0012207
CR201 6063 7367 0.0058594
CR201 2853 7367 0.0048828
CR201 9592 7367 0.0048828
CR201 2895 7367 0.0048828
CR201 1878 7367 0.0024414
CR201 9594 7367 0.0048828
CR201 7917 7367 0.0048828
CR201 5257 7367 0.0019531
CR201 10205 7367 0.0019531
CR201 4372 7367 0.00927735
CR201 9593 7367 0.0048828
CR201 3235 7367 0.00927735
CR201 4373 7367 0.00927735
CR201 7375 7367 0.2519531
CR201 3305 7367 0.01660155
CR201 7919 7367 0.0048828
CR201 5060 7367 0.0019531
CR201 7371 7367 0.2519531
CR201 7704 7367 0.00463865
CR201 5024 7367 0.01171875
CR201 10148 7367 0.12597655
CR201 6791 7367 0.0083008
CR201 5025 7367 0.01171875
CR201 5021 7367 0.01171875
CR201 6789 7367 0.0083008
CR201 8098 7367 0.0107422
CR201 2259 7367 0.0024414
CR201 7373 7367 0.2519531
CR201 8100 7367 0.0107422
CR201 1201 7367 0.00927735
CR201 6790 7367 0.0083008
CR201 5263 7367 0.0019531
CR201 10212 7367 0.0019531
CR201 2189 7367 0.0053711
CR201 926 7367 0.0048828
CR201 7298 7367 0.0029297
CR201 4381 7367 0.00927735
CR201 5264 7367 0.0019531
CR201 8846 7367 0.0019531
CR201 7374 7367 0.2519531
CR201 4371 7367 0.00927735
CR201 6014 7367 0.0019531
CR201 3237 7367 0.00927735
CR201 10206 7367 0.00463865
CR201 7372 7367 0.2519531
CR201 70 7367 0.00927735
CR201 7918 7367 0.0048828
CR201 3758 7367 0.00927735
CR201 8229 7367 0.0048828
CR201 104 7367 0.0024414
CR201 6065 7367 0.0058594
CR201 10038 7367 0.0012207
CR201 1882 7367 0.0024414
CR201 7368 7367 0.2519531
CR201 79 7367 0.0024414
CR201 9804 7367 0.0019531
CR201 8099 7367 0.0107422
CR201 10032 7367 0.0012207
CR201 8864 7367 0.0024414
CR201 4599 7367 0.01171875
CR201 5262 7367 0.0019531
CR201 7371 7368 0.2519531
CR201 3233 7368 0.00927735
CR201 5019 7368 0.01171875
CR201 7923 7368 0.0048828
CR201 8095 7368 0.0107422
CR201 10204 7368 0.00146485
CR201 9596 7368 0.0048828
CR201 3815 7368 0.01171875
CR201 7369 7368 0.2519531
CR201 5056 7368 0.00927735
CR201 9592 7368 0.0048828
CR201 8096 7368 0.0107422
CR201 5712 7368 0.0053711
CR201 1887 7368 0.0024414
CR201 7300 7368 0.0029297
CR201 5023 7368 0.01171875
CR201 10031 7368 0.0012207
CR201 7924 7368 0.0048828
CR201 10201 7368 0.00927735
CR201 7922 7368 0.0048828
CR201 5020 7368 0.01171875
CR201 10040 7368 0.0012207
CR201 9595 7368 0.0048828
CR201 2260 7368 0.0024414
CR201 10205 7368 0.0019531
CR201 7917 7368 0.0048828
CR201 4372 7368 0.00927735
CR201 5063 7368 0.0019531
CR201 6064 7368 0.0058594
CR201 6794 7368 0.0083008
CR201 2258 7368 0.0024414
CR201 5024 7368 0.01171875
CR201 5263 7368 0.0019531
CR201 2189 7368 0.0053711
CR201 5711 7368 0.0053711
CR201 2256 7368 0.0024414
CR201 2895 7368 0.0048828
CR201 1202 7368 0.00927735
CR201 1207 7368 0.00927735
CR201 6793 7368 0.0083008
CR201 4374 7368 0.00927735
CR201 10038 7368 0.0012207
CR201 7919 7368 0.0048828
CR201 8963 7368 0.0048828
CR201 10173 7368 0.00097655
CR201 8098 7368 0.0107422
CR201 1878 7368 0.0024414
CR201 4598 7368 0.01171875
CR201 7701 7368 0.00463865
CR201 2853 7368 0.0048828
CR201 5025 7368 0.01171875
CR201 3235 7368 0.00927735
CR201 4370 7368 0.00927735
CR201 1201 7368 0.00927735
CR201 926 7368 0.0048828
CR201 6065 7368 0.0058594
CR201 6790 7368 0.0083008
CR201 7704 7368 0.00463865
CR201 8846 7368 0.0019531
CR201 10212 7368 0.0019531
CR201 10046 7368 0.0012207
CR201 4369 7368 0.00927735
CR201 6789 7368 0.0083008
CR201 5257 7368 0.0019531
CR201 5021 7368 0.01171875
CR201 3305 7368 0.01660155
CR201 6063 7368 0.0058594
CR201 2259 7368 0.0024414
CR201 7372 7368 0.2519531
CR201 9594 7368 0.0048828
CR201 5060 7368 0.0019531
CR201 4371 7368 0.00927735
CR201 6014 7368 0.0019531
CR201 7298 7368 0.0029297
CR201 7375 7368 0.2519531
CR201 4373 7368 0.00927735
CR201 7374 7368 0.2519531
CR201 6791 7368 0.0083008
CR201 7918 7368 0.0048828
CR201 5262 7368 0.0019531
CR201 8865 7368 0.0024414
CR201 7700 7368 0.00463865
CR201 2257 7368 0.0024414
CR201 2255 7368 0.0024414
CR201 104 7368 0.0024414
CR201 8100 7368 0.0107422
CR201 8229 7368 0.0048828
CR201 9593 7368 0.0048828
CR201 5264 7368 0.0019531
CR201 8099 7368 0.0107422
CR201 79 7368 0.0024414
CR201 10148 7368 0.12597655
CR201 70 7368 0.00927735
CR201 4381 7368 0.00927735
CR201 10032 7368 0.0012207
CR201 3758 7368 0.00927735
CR201 10206 7368 0.00463865
CR201 9804 7368 0.0019531
CR201 1882 7368 0.0024414
CR201 4599 7368 0.01171875
CR201 3237 7368 0.00927735
CR201 5516 7368 0.0019531
CR201 7373 7368 0.2519531
CR201 8864 7368 0.0024414
CR201 3233 7369 0.00927735
CR201 5712 7369 0.0053711
CR201 5019 7369 0.01171875
CR201 8096 7369 0.0107422
CR201 4374 7369 0.00927735
CR201 5020 7369 0.01171875
CR201 1887 7369 0.0024414
CR201 10204 7369 0.00146485
CR201 7922 7369 0.0048828
CR201 1202 7369 0.00927735
CR201 4370 7369 0.00927735
CR201 7371 7369 0.2519531
CR201 9596 7369 0.0048828
CR201 2256 7369 0.0024414
CR201 6793 7369 0.0083008
CR201 9592 7369 0.0048828
CR201 10040 7369 0.0012207
CR201 1878 7369 0.0024414
CR201 10173 7369 0.00097655
CR201 7923 7369 0.0048828
CR201 8095 7369 0.0107422
CR201 3815 7369 0.01171875
CR201 9595 7369 0.0048828
CR201 5711 7369 0.0053711
CR201 10031 7369 0.0012207
CR201 1201 7369 0.00927735
CR201 6789 7369 0.0083008
CR201 8963 7369 0.0048828
CR201 5023 7369 0.01171875
CR201 2853 7369 0.0048828
CR201 5060 7369 0.0019531
CR201 5063 7369 0.0019531
CR201 3305 7369 0.01660155
CR201 7917 7369 0.0048828
CR201 2895 7369 0.0048828
CR201 7704 7369 0.00463865
CR201 5056 7369 0.00927735
CR201 7701 7369 0.00463865
CR201 8846 7369 0.0019531
CR201 7300 7369 0.0029297
CR201 6794 7369 0.0083008
CR201 3235 7369 0.00927735
CR201 10205 7369 0.0019531
CR201 3237 7369 0.00927735
CR201 6790 7369 0.0083008
CR201 4372 7369 0.00927735
CR201 4598 7369 0.01171875
CR201 9594 7369 0.0048828
CR201 5263 7369 0.0019531
CR201 2260 7369 0.0024414
CR201 5024 7369 0.01171875
CR201 5025 7369 0.01171875
CR201 2255 7369 0.0024414
CR201 7374 7369 0.2519531
CR201 10201 7369 0.00927735
CR201 4369 7369 0.00927735
CR201 1207 7369 0.00927735
CR201 6064 7369 0.0058594
CR201 8100 7369 0.0107422
CR201 7298 7369 0.0029297
CR201 2257 7369 0.0024414
CR201 8865 7369 0.0024414
CR201 5264 7369 0.0019531
CR201 7700 7369 0.00463865
CR201 5257 7369 0.0019531
CR201 4371 7369 0.00927735
CR201 4381 7369 0.00927735
CR201 10046 7369 0.0012207
CR201 2258 7369 0.0024414
CR201 8098 7369 0.0107422
CR201 6063 7369 0.0058594
CR201 7919 7369 0.0048828
CR201 6014 7369 0.0019531
CR201 9804 7369 0.0019531
CR201 7375 7369 0.2519531
CR201 10212 7369 0.0019531
CR201 79 7369 0.0024414
CR201 6791 7369 0.0083008
CR201 926 7369 0.0048828
CR201 5021 7369 0.01171875
CR201 7924 7369 0.0048828
CR201 7372 7369 0.2519531
CR201 4373 7369 0.00927735
CR201 5516 7369 0.0019531
CR201 6065 7369 0.0058594
CR201 8229 7369 0.0048828
CR201 2259 7369 0.0024414
CR201 5262 7369 0.0019531
CR201 9593 7369 0.0048828
CR201 2189 7369 0.0053711
CR201 70 7369 0.00927735
CR201 7918 7369 0.0048828
CR201 10148 7369 0.25097655
CR201 10032 7369 0.0012207
CR201 1882 7369 0.0024414
CR201 104 7369 0.0024414
CR201 3758 7369 0.00927735
CR201 10206 7369 0.00463865
CR201 8864 7369 0.0024414
CR201 7373 7369 0.2519531
CR201 4599 7369 0.01171875
CR201 8099 7369 0.0107422
CR201 10038 7369 0.0012207
CR201 3233 7371 0.00927735
CR201 5019 7371 0.01171875
CR201 10040 7371 0.0012207
CR201 5712 7371 0.0053711
CR201 5020 7371 0.01171875
CR201 6064 7371 0.0058594
CR201 1878 7371 0.0024414
CR201 4374 7371 0.00927735
CR201 6794 7371 0.0083008
CR201 5711 7371 0.0053711
CR201 4370 7371 0.00927735
CR201 1202 7371 0.00927735
CR201 9596 7371 0.0048828
CR201 8963 7371 0.0048828
CR201 5063 7371 0.0019531
CR201 8096 7371 0.0107422
CR201 7922 7371 0.0048828
CR201 4598 7371 0.01171875
CR201 10173 7371 0.00097655
CR201 1887 7371 0.0024414
CR201 7704 7371 0.00463865
CR201 6793 7371 0.0083008
CR201 7923 7371 0.0048828
CR201 9595 7371 0.0048828
CR201 1201 7371 0.00927735
CR201 4369 7371 0.00927735
CR201 10204 7371 0.00146485
CR201 8095 7371 0.0107422
CR201 5024 7371 0.01171875
CR201 7298 7371 0.0029297
CR201 7701 7371 0.00463865
CR201 9592 7371 0.0048828
CR201 7700 7371 0.00463865
CR201 7300 7371 0.0029297
CR201 5060 7371 0.0019531
CR201 4372 7371 0.00927735
CR201 2256 7371 0.0024414
CR201 10205 7371 0.0019531
CR201 6063 7371 0.0058594
CR201 6790 7371 0.0083008
CR201 2853 7371 0.0048828
CR201 6789 7371 0.0083008
CR201 6014 7371 0.0019531
CR201 3815 7371 0.01171875
CR201 5023 7371 0.01171875
CR201 2895 7371 0.0048828
CR201 2257 7371 0.0024414
CR201 7918 7371 0.0048828
CR201 10031 7371 0.0012207
CR201 5263 7371 0.0019531
CR201 5021 7371 0.01171875
CR201 5025 7371 0.01171875
CR201 8865 7371 0.0024414
CR201 5056 7371 0.00927735
CR201 3237 7371 0.00927735
CR201 8098 7371 0.0107422
CR201 10201 7371 0.00927735
CR201 3305 7371 0.01660155
CR201 2260 7371 0.0024414
CR201 4381 7371 0.00927735
CR201 2255 7371 0.0024414
CR201 8846 7371 0.0019531
CR201 9594 7371 0.0048828
CR201 104 7371 0.0024414
CR201 7919 7371 0.0048828
CR201 2189 7371 0.0053711
CR201 3235 7371 0.00927735
CR201 7372 7371 0.2519531
CR201 926 7371 0.0048828
CR201 1207 7371 0.00927735
CR201 10046 7371 0.0012207
CR201 5516 7371 0.0019531
CR201 2259 7371 0.0024414
CR201 3758 7371 0.00927735
CR201 4371 7371 0.00927735
CR201 5257 7371 0.0019531
CR201 8100 7371 0.0107422
CR201 10212 7371 0.0019531
CR201 7917 7371 0.0048828
CR201 8099 7371 0.0107422
CR201 4373 7371 0.00927735
CR201 79 7371 0.0024414
CR201 9593 7371 0.0048828
CR201 7374 7371 0.2519531
CR201 6065 7371 0.0058594
CR201 7924 7371 0.0048828
CR201 5264 7371 0.0019531
CR201 1882 7371 0.0024414
CR201 2258 7371 0.0024414
CR201 10032 7371 0.0012207
CR201 8864 7371 0.0024414
CR201 7375 7371 0.2519531
CR201 9804 7371 0.0019531
CR201 5262 7371 0.0019531
CR201 7373 7371 0.2519531
CR201 4599 7371 0.01171875
CR201 10206 7371 0.00463865
CR201 70 7371 0.00927735
CR201 8229 7371 0.0048828
CR201 10038 7371 0.0012207
CR201 10148 7371 0.12597655
